State,Year,Average Temperature (F)
Georgia,195710,60.2
Georgia,195711,55.8
Georgia,195712,47.3
Georgia,195801,40.6
Georgia,195802,40.2
Georgia,195803,51.6
Georgia,195804,63.4
Georgia,195805,70.9
Georgia,195806,77.6
Georgia,195807,79.3
Georgia,195808,79.2
Georgia,195809,75.2
Georgia,195810,62.1
Georgia,195811,57.7
Georgia,195812,44.3
Georgia,195901,44.6
Georgia,195902,51
Georgia,195903,52.7
Georgia,195904,63.6
Georgia,195905,73.1
Georgia,195906,77
Georgia,195907,79.2
Georgia,195908,80
Georgia,195909,74.1
Georgia,195910,66.4
Georgia,195911,53.3
Georgia,195912,47.3
Georgia,196001,46.2
Georgia,196002,46.2
Georgia,196003,45
Georgia,196004,64.3
Georgia,196005,68.9
Georgia,196006,76.7
Georgia,196007,80.1
Georgia,196008,78.9
Georgia,196009,74.8
Georgia,196010,66
Georgia,196011,55.1
Georgia,196012,42
Georgia,196101,41.4
Georgia,196102,51.9
Georgia,196103,58.2
Georgia,196104,58.5
Georgia,196105,68
Georgia,196106,74.6
Georgia,196107,78.6
Georgia,196108,77.3
Georgia,196109,74.7
Georgia,196110,62.4
Georgia,196111,57.9
Georgia,196112,47.6
Georgia,196201,44.7
Georgia,196202,54.9
Georgia,196203,51.6
Georgia,196204,60.3
Georgia,196205,75.5
Georgia,196206,76.7
Georgia,196207,80.3
Georgia,196208,78.9
Georgia,196209,73.5
Georgia,196210,65.3
Georgia,196211,51.6
Georgia,196212,43.8
Georgia,196301,41.7
Georgia,196302,43.4
Georgia,196303,58.1
Georgia,196304,65
Georgia,196305,70.8
Georgia,196306,76.2
Georgia,196307,77.8
Georgia,196308,79.4
Georgia,196309,72.6
Georgia,196310,64.7
Georgia,196311,53.5
Georgia,196312,39.4
Georgia,196401,43.8
Georgia,196402,43.7
Georgia,196403,54.7
Georgia,196404,63.9
Georgia,196405,70.9
Georgia,196406,78.8
Georgia,196407,77.3
Georgia,196408,77.4
Georgia,196409,73.4
Georgia,196410,60
Georgia,196411,57.1
Georgia,196412,49.8
Georgia,196501,46.9
Georgia,196502,47.8
Georgia,196503,53.2
Georgia,196504,65.2
Georgia,196505,73.2
Georgia,196506,74.4
Georgia,196507,78.2
Georgia,196508,78.6
Georgia,196509,74.3
Georgia,196510,62.4
Georgia,196511,56.2
Georgia,196512,47.2
Georgia,196601,41.4
Georgia,196602,46.8
Georgia,196603,52.7
Georgia,196604,62.8
Georgia,196605,69.4
Georgia,196606,73.6
Georgia,196607,79.9
Georgia,196608,77.5
Georgia,196609,73
Georgia,196610,63.2
Georgia,196611,54
Georgia,196612,46.4
Georgia,196701,47.5
Georgia,196702,45.8
Georgia,196703,58.7
Georgia,196704,67.1
Georgia,196705,69.2
Georgia,196706,74.8
Georgia,196707,76.3
Georgia,196708,76.3
Georgia,196709,69
Georgia,196710,61.5
Georgia,196711,51.6
Georgia,196712,51.4
Georgia,196801,42.6
Georgia,196802,41.3
Georgia,196803,53.4
Georgia,196804,64.6
Georgia,196805,69.1
Georgia,196806,76.7
Georgia,196807,79
Georgia,196808,80
Georgia,196809,72.9
Georgia,196810,64.5
Georgia,196811,51.9
Georgia,196812,43.5
Georgia,196901,44.1
Georgia,196902,45.2
Georgia,196903,49
Georgia,196904,64.1
Georgia,196905,69.6
Georgia,196906,78.3
Georgia,196907,80.8
Georgia,196908,76.6
Georgia,196909,72.1
Georgia,196910,65.1
Georgia,196911,51.3
Georgia,196912,44.1
Georgia,197001,38.7
Georgia,197002,45.9
Georgia,197003,55
Georgia,197004,65.6
Georgia,197005,70.9
Georgia,197006,75.6
Georgia,197007,79.3
Georgia,197008,79.1
Georgia,197009,77
Georgia,197010,66.3
Georgia,197011,50.7
Georgia,197012,49.8
Georgia,197101,46
Georgia,197102,47.5
Georgia,197103,50.4
Georgia,197104,61.9
Georgia,197105,67.9
Georgia,197106,77.7
Georgia,197107,77.9
Georgia,197108,77.8
Georgia,197109,75.3
Georgia,197110,68.1
Georgia,197111,53.6
Georgia,197112,55.6
Georgia,197201,51.6
Georgia,197202,46.6
Georgia,197203,55.6
Georgia,197204,63.5
Georgia,197205,68.2
Georgia,197206,73.6
Georgia,197207,77.9
Georgia,197208,78.8
Georgia,197209,75.8
Georgia,197210,64.2
Georgia,197211,53.6
Georgia,197212,52.1
Georgia,197301,45.2
Georgia,197302,45.4
Georgia,197303,59.7
Georgia,197304,60.4
Georgia,197305,68.2
Georgia,197306,76.8
Georgia,197307,79.8
Georgia,197308,78
Georgia,197309,76.6
Georgia,197310,66
Georgia,197311,58.1
Georgia,197312,47.1
Georgia,197401,58.1
Georgia,197402,49.4
Georgia,197403,59.8
Georgia,197404,62.6
Georgia,197405,71.9
Georgia,197406,74.1
Georgia,197407,78
Georgia,197408,77.7
Georgia,197409,72.5
Georgia,197410,60.9
Georgia,197411,53.6
Georgia,197412,47.4
Georgia,197501,50.2
Georgia,197502,52.1
Georgia,197503,54.3
Georgia,197504,61.9
Georgia,197505,72.9
Georgia,197506,76.3
Georgia,197507,77.4
Georgia,197508,79
Georgia,197509,72.6
Georgia,197510,65.6
Georgia,197511,55.7
Georgia,197512,46.6
Georgia,197601,41.9
Georgia,197602,53.5
Georgia,197603,59.3
Georgia,197604,63.3
Georgia,197605,67.1
Georgia,197606,74.4
Georgia,197607,78.6
Georgia,197608,77.2
Georgia,197609,72.1
Georgia,197610,59
Georgia,197611,47.7
Georgia,197612,43.6
Georgia,197701,35
Georgia,197702,45.2
Georgia,197703,58.4
Georgia,197704,65.2
Georgia,197705,71.7
Georgia,197706,78.9
Georgia,197707,81.2
Georgia,197708,79.1
Georgia,197709,75.9
Georgia,197710,60.9
Georgia,197711,56.9
Georgia,197712,45.8
Georgia,197801,38.2
Georgia,197802,40.4
Georgia,197803,52.8
Georgia,197804,64.2
Georgia,197805,70.3
Georgia,197806,78
Georgia,197807,80.2
Georgia,197808,79
Georgia,197809,76.3
Georgia,197810,63.4
Georgia,197811,59.8
Georgia,197812,48.4
Georgia,197901,41
Georgia,197902,44.5
Georgia,197903,56.4
Georgia,197904,64
Georgia,197905,70.2
Georgia,197906,74.8
Georgia,197907,78.5
Georgia,197908,78.7
Georgia,197909,73.2
Georgia,197910,63
Georgia,197911,56.1
Georgia,197912,46.8
Georgia,198001,47
Georgia,198002,44
Georgia,198003,53.7
Georgia,198004,62.2
Georgia,198005,70.4
Georgia,198006,77.2
Georgia,198007,82.3
Georgia,198008,81.4
Georgia,198009,77.7
Georgia,198010,61.7
Georgia,198011,52.8
Georgia,198012,45.7
Georgia,198101,40.2
Georgia,198102,48.4
Georgia,198103,52.7
Georgia,198104,66.7
Georgia,198105,68.1
Georgia,198106,80.5
Georgia,198107,81.7
Georgia,198108,76.9
Georgia,198109,72.4
Georgia,198110,62.4
Georgia,198111,54.4
Georgia,198112,43.8
Georgia,198201,43.3
Georgia,198202,51.3
Georgia,198203,58.5
Georgia,198204,61.1
Georgia,198205,71.7
Georgia,198206,77.2
Georgia,198207,79.1
Georgia,198208,78.1
Georgia,198209,72.3
Georgia,198210,64.4
Georgia,198211,57
Georgia,198212,53.2
Georgia,198301,42.3
Georgia,198302,47.3
Georgia,198303,53.8
Georgia,198304,58.5
Georgia,198305,69.6
Georgia,198306,74.7
Georgia,198307,81
Georgia,198308,81.2
Georgia,198309,72
Georgia,198310,64.9
Georgia,198311,53.6
Georgia,198312,44.2
Georgia,198401,42.9
Georgia,198402,49.6
Georgia,198403,54.7
Georgia,198404,61.3
Georgia,198405,69.4
Georgia,198406,77.2
Georgia,198407,77.6
Georgia,198408,78.2
Georgia,198409,72.2
Georgia,198410,69.6
Georgia,198411,52.1
Georgia,198412,55.1
Georgia,198501,40.1
Georgia,198502,48.4
Georgia,198503,58.3
Georgia,198504,64.1
Georgia,198505,70.9
Georgia,198506,77.8
Georgia,198507,78.5
Georgia,198508,77.8
Georgia,198509,72.9
Georgia,198510,69
Georgia,198511,63.2
Georgia,198512,44
Georgia,198601,44.5
Georgia,198602,52.8
Georgia,198603,55.9
Georgia,198604,63.5
Georgia,198605,71.7
Georgia,198606,79.7
Georgia,198607,83.4
Georgia,198608,78.7
Georgia,198609,75.8
Georgia,198610,65.5
Georgia,198611,60.7
Georgia,198612,48.2
Georgia,198701,44.4
Georgia,198702,47.4
Georgia,198703,55
Georgia,198704,60.1
Georgia,198705,72.6
Georgia,198706,77.4
Georgia,198707,80.5
Georgia,198708,81.7
Georgia,198709,74.2
Georgia,198710,58.2
Georgia,198711,56.8
Georgia,198712,50.9
Georgia,198801,41.2
Georgia,198802,46.5
Georgia,198803,55.1
Georgia,198804,63.3
Georgia,198805,68.5
Georgia,198806,76.4
Georgia,198807,79.4
Georgia,198808,80.2
Georgia,198809,74.1
Georgia,198810,60.1
Georgia,198811,56.7
Georgia,198812,47.3
Georgia,198901,51.6
Georgia,198902,50.7
Georgia,198903,58.2
Georgia,198904,62.1
Georgia,198905,68.5
Georgia,198906,77
Georgia,198907,78.9
Georgia,198908,78.5
Georgia,198909,73.1
Georgia,198910,64
Georgia,198911,55.6
Georgia,198912,40.5
Georgia,199001,51.4
Georgia,199002,55.6
Georgia,199003,58.9
Georgia,199004,62
Georgia,199005,70.7
Georgia,199006,78.2
Georgia,199007,80.7
Georgia,199008,80.5
Georgia,199009,75.5
Georgia,199010,65.8
Georgia,199011,57
Georgia,199012,51.6
Georgia,199101,47.2
Georgia,199102,51.8
Georgia,199103,58.1
Georgia,199104,66.5
Georgia,199105,73.8
Georgia,199106,76.4
Georgia,199107,80.3
Georgia,199108,78.4
Georgia,199109,74.2
Georgia,199110,64.6
Georgia,199111,52.2
Georgia,199112,51
Georgia,199201,46.2
Georgia,199202,52.2
Georgia,199203,55.2
Georgia,199204,61.2
Georgia,199205,67.8
Georgia,199206,75.2
Georgia,199207,80.2
Georgia,199208,77
Georgia,199209,73.8
Georgia,199210,61.9
Georgia,199211,54.8
Georgia,199212,47.3
Georgia,199301,50.3
Georgia,199302,46.6
Georgia,199303,52.6
Georgia,199304,59
Georgia,199305,69.7
Georgia,199306,78.1
Georgia,199307,83.1
Georgia,199308,80.1
Georgia,199309,75.7
Georgia,199310,64
Georgia,199311,53.8
Georgia,199312,45.7
Georgia,199401,42.3
Georgia,199402,51.6
Georgia,199403,57.5
Georgia,199404,65.3
Georgia,199405,68.8
Georgia,199406,77.6
Georgia,199407,78
Georgia,199408,77
Georgia,199409,72.3
Georgia,199410,63.6
Georgia,199411,59
Georgia,199412,50.5
Georgia,199501,46.4
Georgia,199502,47.9
Georgia,199503,58.9
Georgia,199504,64
Georgia,199505,72.7
Georgia,199506,75.4
Georgia,199507,81.2
Georgia,199508,80.6
Georgia,199509,73
Georgia,199510,65.5
Georgia,199511,50.9
Georgia,199512,45.3
Georgia,199601,44.6
Georgia,199602,49.1
Georgia,199603,51.1
Georgia,199604,60.9
Georgia,199605,73.1
Georgia,199606,76.7
Georgia,199607,80.3
Georgia,199608,77.7
Georgia,199609,73.2
Georgia,199610,63.1
Georgia,199611,52.8
Georgia,199612,49.2
Georgia,199701,48
Georgia,199702,52
Georgia,199703,62.5
Georgia,199704,60.1
Georgia,199705,67.1
Georgia,199706,73.5
Georgia,199707,80.3
Georgia,199708,77.5
Georgia,199709,74.8
Georgia,199710,64.1
Georgia,199711,51.4
Georgia,199712,47.2
Georgia,199801,49.5
Georgia,199802,50.3
Georgia,199803,53.7
Georgia,199804,62.4
Georgia,199805,74.1
Georgia,199806,80.9
Georgia,199807,82.4
Georgia,199808,79.5
Georgia,199809,76.1
Georgia,199810,66.8
Georgia,199811,59.6
Georgia,199812,53
Georgia,199901,49.9
Georgia,199902,51.7
Georgia,199903,53.4
Georgia,199904,67.1
Georgia,199905,69.5
Georgia,199906,76.3
Georgia,199907,80.5
Georgia,199908,82.1
Georgia,199909,73.4
Georgia,199910,64.4
Georgia,199911,57.7
Georgia,199912,47.9
Georgia,200001,46.2
Georgia,200002,51.6
Georgia,200003,59.1
Georgia,200004,60.6
Georgia,200005,73.9
Georgia,200006,78
Georgia,200007,80.8
Georgia,200008,79.5
Georgia,200009,72.6
Georgia,200010,63.7
Georgia,200011,53.6
Georgia,200012,40.6
Georgia,200101,43.3
Georgia,200102,53.6
Georgia,200103,53.8
Georgia,200104,64.2
Georgia,200105,70.8
Georgia,200106,76.4
Georgia,200107,79.3
Georgia,200108,79.3
Georgia,200109,72.1
Georgia,200110,61.7
Georgia,200111,59.9
Georgia,200112,52.9
Georgia,200201,48.1
Georgia,200202,48.4
Georgia,200203,56.9
Georgia,200204,67.9
Georgia,200205,70.2
Georgia,200206,77.4
Georgia,200207,80.8
Georgia,200208,79.6
Georgia,200209,76.8
Georgia,200210,68.2
Georgia,200211,52.3
Georgia,200212,45.7
Georgia,200301,42.3
Georgia,200302,48.9
Georgia,200303,59
Georgia,200304,62.7
Georgia,200305,71.7
Georgia,200306,76.1
Georgia,200307,78.7
Georgia,200308,79.2
Georgia,200309,73.1
Georgia,200310,64.4
Georgia,200311,59.4
Georgia,200312,44.3
Georgia,200401,45
Georgia,200402,46.1
Georgia,200403,59
Georgia,200404,62.2
Georgia,200405,73.6
Georgia,200406,78.1
Georgia,200407,80.1
Georgia,200408,77.6
Georgia,200409,73.6
Georgia,200410,67.7
Georgia,200411,57.9
Georgia,200412,46.8
Georgia,200501,49.5
Georgia,200502,50.9
Georgia,200503,53.7
Georgia,200504,60.7
Georgia,200505,68.3
Georgia,200506,76.6
Georgia,200507,80.9
Georgia,200508,80.3
Georgia,200509,77
Georgia,200510,65.8
Georgia,200511,57
Georgia,200512,44.8
Georgia,200601,51.8
Georgia,200602,47.4
Georgia,200603,56.1
Georgia,200604,67
Georgia,200605,70.4
Georgia,200606,77.4
Georgia,200607,81
Georgia,200608,81.6
Georgia,200609,73.3
Georgia,200610,62.5
Georgia,200611,54.2
Georgia,200612,51.9
Georgia,200701,49.2
Georgia,200702,46.7
Georgia,200703,60
Georgia,200704,60.9
Georgia,200705,70.5
Georgia,200706,77.7
Georgia,200707,78.9
Georgia,200708,83.2
Georgia,200709,75.8
Georgia,200710,67.8
Georgia,200711,54
Georgia,200712,52.9
Georgia,200801,45
Georgia,200802,50.8
Georgia,200803,55.4
Georgia,200804,62.6
Georgia,200805,70.3
Georgia,200806,79.4
Georgia,200807,79.7
Georgia,200808,78.9
Georgia,200809,74.6
Georgia,200810,62.4
Georgia,200811,51.4
Georgia,200812,51.7
Georgia,200901,46.3
Georgia,200902,47.7
Georgia,200903,56.4
Georgia,200904,61.8
Georgia,200905,71.3
Georgia,200906,79.8
Georgia,200907,78.5
Georgia,200908,78.8
Georgia,200909,74.5
Georgia,200910,64.1
Georgia,200911,55.6
Georgia,200912,46.2
Georgia,201001,41.8
Georgia,201002,42.1
Georgia,201003,52.1
Georgia,201004,64.5
Georgia,201005,73.6
Georgia,201006,81
Georgia,201007,82.2
Georgia,201008,82.2
Georgia,201009,76.5
Georgia,201010,64.8
Georgia,201011,54.8
Georgia,201012,39.9
Georgia,201101,41.8
Georgia,201102,51.1
Georgia,201103,57.8
Georgia,201104,65.8
Georgia,201105,71.3
Georgia,201106,81.1
Georgia,201107,81.9
Georgia,201108,82.2
Georgia,201109,73.6
Georgia,201110,61.6
Georgia,201111,56.2
Georgia,201112,51.3
Georgia,201201,50
Georgia,201202,52.8
Georgia,201203,64.8
Georgia,201204,65.6
Georgia,201205,73.5
Georgia,201206,75.6
Georgia,201207,82.2
Georgia,201208,78.1
Georgia,201209,74
Georgia,201210,64.7
Georgia,201211,52.6
Georgia,201212,52.1
Georgia,201301,52.5
Georgia,201302,48.8
Georgia,201303,50.2
Georgia,201304,62.9
Georgia,201305,68.4
Georgia,201306,77.8
Georgia,201307,78.2
Georgia,201308,78
Georgia,201309,74.5
Georgia,201310,65
Georgia,201311,53.2
Georgia,201312,51.2
Georgia,201401,40
Georgia,201402,49.8
Georgia,201403,52.9
Georgia,201404,63.1
Georgia,201405,71.2
Georgia,201406,78.3
Georgia,201407,78.9
Georgia,201408,79.2
Georgia,201409,75.5
Georgia,201410,65.6
Georgia,201411,49.8
Georgia,201412,51.3
Georgia,201501,44.9
Georgia,201502,43.2
Georgia,201503,58.8
Georgia,201504,66.8
Georgia,201505,72.4
Georgia,201506,79.3
Georgia,201507,81.5
Georgia,201508,79.5
Georgia,201509,73.8
Georgia,201510,64.8
Georgia,201511,59.8
Georgia,201512,58.9
Georgia,201601,44.4
Georgia,201602,50
Georgia,201603,60.9
Georgia,201604,63.9
Georgia,201605,70.8
Georgia,201606,79.7
Georgia,201607,82.8
Georgia,201608,81.6
Georgia,201609,77.5
Georgia,201610,67.8
Georgia,201611,58
Georgia,201612,52.1
Georgia,201701,53.2
Georgia,201702,56.5
Georgia,201703,58
Georgia,201704,67.5
Georgia,201705,71.4
Georgia,201706,76.6
Georgia,201707,80.6
Georgia,201708,79.4
Georgia,201709,74
Georgia,201710,67
Georgia,201711,56.4
Georgia,201712,49.3
Georgia,201801,42.5
Georgia,201802,59.2
Georgia,201803,54.5
Georgia,201804,60.6
Georgia,201805,73.7
Georgia,201806,79.3
Georgia,201807,80.2
Georgia,201808,79.4
Georgia,201809,79.8
Georgia,201810,68.4
Georgia,201811,53.2
Georgia,201812,50.2
Georgia,201901,48.2
Georgia,201902,56.1
Georgia,201903,56.3
Georgia,201904,64.6
Georgia,201905,75.7
Georgia,201906,78.1
Georgia,201907,81
Georgia,201908,80.7
Georgia,201909,79.1
Georgia,201910,69.7
Georgia,201911,52.8
Georgia,201912,52.3
Georgia,202001,51.4
Georgia,202002,51.9
Georgia,202003,63.1
Georgia,202004,63.1
Georgia,202005,69.4
Georgia,202006,76.9
Georgia,202007,81.5
Georgia,202008,80.4
Georgia,202009,74.3
Georgia,202010,68.5
Georgia,202011,60.4
Georgia,202012,46.4
Georgia,202101,47.7
Georgia,202102,49.5
Georgia,202103,59.9
Georgia,202104,62.1
Georgia,202105,69.4
Georgia,202106,77
Georgia,202107,79.3
Georgia,202108,80
Georgia,202109,73.8
Georgia,202110,67.2
Georgia,202111,52.7
Georgia,202112,56.6
Georgia,202201,45.9
Georgia,202202,52.8
Georgia,202203,59
Georgia,202204,63
Georgia,202205,73.2
Georgia,202206,80.1
Georgia,202207,81.2
Georgia,202208,79.5
Georgia,202209,74
Georgia,202210,62.1
Georgia,202211,57.5
Georgia,202212,49.1
Georgia,202301,51.5
Georgia,202302,58.1
Georgia,202303,59.4
Georgia,202304,64.1
Georgia,202305,69.6
Georgia,202306,75.8
Georgia,202307,81.6
Georgia,202308,81.7
Georgia,202309,74.6
Georgia,202310,64.9
Georgia,202311,55.7
Georgia,202312,50.2
Georgia,202401,46
Georgia,202402,52.4
Georgia,202403,59.2
Georgia,202404,65.1
Georgia,202405,73.6
Georgia,202406,79.7
Georgia,202407,82.1
Georgia,202408,80.5
Georgia,202409,75.5
Georgia,202410,66.5
Georgia,202411,61.6
Georgia,202412,49.2
Georgia,202501,41.4
Georgia,202502,54.3
Georgia,202503,58.4
Georgia,202504,67.5
Idaho,Date,Value
Idaho,195501,18.2
Idaho,195502,20.3
Idaho,195503,25.5
Idaho,195504,36.2
Idaho,195505,46.8
Idaho,195506,56.4
Idaho,195507,63.5
Idaho,195508,64.9
Idaho,195509,54.4
Idaho,195510,44.8
Idaho,195511,26.8
Idaho,195512,25.8
Idaho,195601,25.3
Idaho,195602,19.1
Idaho,195603,30.9
Idaho,195604,42.2
Idaho,195605,51.6
Idaho,195606,56.8
Idaho,195607,65.7
Idaho,195608,61.5
Idaho,195609,55.6
Idaho,195610,42.5
Idaho,195611,27.9
Idaho,195612,25
Idaho,195701,13.9
Idaho,195702,27.3
Idaho,195703,33.5
Idaho,195704,40.2
Idaho,195705,50.9
Idaho,195706,57.2
Idaho,195707,64.5
Idaho,195708,62.7
Idaho,195709,56.5
Idaho,195710,43
Idaho,195711,27.8
Idaho,195712,27.3
Idaho,195801,23.1
Idaho,195802,32.9
Idaho,195803,31
Idaho,195804,38.6
Idaho,195805,55.7
Idaho,195806,58.6
Idaho,195807,64.3
Idaho,195808,66.9
Idaho,195809,54.6
Idaho,195810,46.2
Idaho,195811,31.4
Idaho,195812,30.5
Idaho,195901,26.4
Idaho,195902,27.3
Idaho,195903,32.4
Idaho,195904,42.1
Idaho,195905,45.2
Idaho,195906,59.3
Idaho,195907,65.9
Idaho,195908,61.8
Idaho,195909,52.4
Idaho,195910,43.8
Idaho,195911,30.4
Idaho,195912,24.6
Idaho,196001,18.6
Idaho,196002,22.1
Idaho,196003,32.2
Idaho,196004,41.6
Idaho,196005,47.6
Idaho,196006,58.7
Idaho,196007,69.1
Idaho,196008,60.9
Idaho,196009,57.2
Idaho,196010,43.9
Idaho,196011,32.1
Idaho,196012,23.3
Idaho,196101,24.8
Idaho,196102,32.5
Idaho,196103,34.2
Idaho,196104,39.8
Idaho,196105,49.9
Idaho,196106,62.8
Idaho,196107,67.3
Idaho,196108,68.1
Idaho,196109,50
Idaho,196110,41.9
Idaho,196111,29
Idaho,196112,22.4
Idaho,196201,16.7
